Timestamp;Voltage;Sensor;NTU;Consumo Humano;Consumo Animal;Consumo Plantas
2024-07-14 19:13:16;4.818070889;Water Turbidity;3.63858366;attention;clean;clean
2024-07-14 19:13:21;4.873015881;Water Turbidity;2.539682627;attention;clean;clean
2024-07-14 19:13:27;4.95604372;Water Turbidity;0.879120886;clean;clean;clean
2024-07-14 19:13:32;4.743589878;Water Turbidity;5.128205299;dirty;attention;clean
2024-07-14 19:13:37;4.747252941;Water Turbidity;5.054944992;dirty;attention;clean
2024-07-14 19:13:43;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:13:48;4.606837749;Water Turbidity;7.863247871;dirty;attention;clean
2024-07-14 19:13:53;4.976800919;Water Turbidity;0.463980466;clean;clean;clean
2024-07-14 19:13:59;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:14:04;4.772893906;Water Turbidity;4.542124748;attention;clean;clean
2024-07-14 19:14:09;4.907203674;Water Turbidity;1.855921865;attention;clean;clean
2024-07-14 19:14:14;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:14:19;4.985348225;Water Turbidity;0.293040305;clean;clean;clean
2024-07-14 19:14:25;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:14:30;4.736263752;Water Turbidity;5.274725437;dirty;attention;clean
2024-07-14 19:14:35;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:14:40;4.973138332;Water Turbidity;0.537240565;clean;clean;clean
2024-07-14 19:14:46;4.560439587;Water Turbidity;8.791209221;dirty;attention;clean
2024-07-14 19:14:51;4.684981823;Water Turbidity;6.300366402;dirty;attention;clean
2024-07-14 19:14:56;4.63858366;Water Turbidity;7.228327274;dirty;attention;clean
2024-07-14 19:15:02;4.887668133;Water Turbidity;2.246642351;attention;clean;clean
2024-07-14 19:15:08;4.396825314;Water Turbidity;12.06349182;dirty;dirty;attention
2024-07-14 19:15:13;4.551892757;Water Turbidity;8.962148666;dirty;attention;clean
2024-07-14 19:15:19;4.76312542;Water Turbidity;4.737484932;attention;clean;clean
2024-07-14 19:15:24;4.909645557;Water Turbidity;1.807081819;attention;clean;clean
2024-07-14 19:15:29;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:15:34;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:15:40;4.954823017;Water Turbidity;0.903540909;clean;clean;clean
2024-07-14 19:15:45;4.942613125;Water Turbidity;1.147741199;attention;clean;clean
2024-07-14 19:15:50;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:15:55;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:16:01;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:16:06;4.272283077;Water Turbidity;14.55433464;dirty;dirty;attention
2024-07-14 19:16:11;4.981685162;Water Turbidity;0.366300374;clean;clean;clean
2024-07-14 19:16:16;4.443223476;Water Turbidity;11.13553143;dirty;dirty;attention
2024-07-14 19:16:21;4.548229694;Water Turbidity;9.035408974;dirty;attention;clean
2024-07-14 19:16:27;4.897435665;Water Turbidity;2.051282167;attention;clean;clean
2024-07-14 19:16:32;4.643467903;Water Turbidity;7.130647182;dirty;attention;clean
2024-07-14 19:16:37;4.485958576;Water Turbidity;10.28083038;dirty;dirty;attention
2024-07-14 19:16:42;4.575091362;Water Turbidity;8.498168945;dirty;attention;clean
2024-07-14 19:16:48;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:16:54;4.898656845;Water Turbidity;2.026862144;attention;clean;clean
2024-07-14 19:16:59;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:17:04;4.278388023;Water Turbidity;14.43223476;dirty;dirty;attention
2024-07-14 19:17:09;4.975580215;Water Turbidity;0.488400489;clean;clean;clean
2024-07-14 19:17:15;4.942613125;Water Turbidity;1.147741199;attention;clean;clean
2024-07-14 19:17:20;4.824175835;Water Turbidity;3.516483545;attention;clean;clean
2024-07-14 19:17:25;4.428571224;Water Turbidity;11.4285717;dirty;dirty;attention
2024-07-14 19:17:31;4.904761791;Water Turbidity;1.90476191;attention;clean;clean
2024-07-14 19:17:36;4.990231991;Water Turbidity;0.195360199;clean;clean;clean
2024-07-14 19:17:41;4.590964794;Water Turbidity;8.180707932;dirty;attention;clean
2024-07-14 19:17:46;4.590964794;Water Turbidity;8.180707932;dirty;attention;clean
2024-07-14 19:17:51;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:17:57;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:18:02;4.892551899;Water Turbidity;2.148962259;attention;clean;clean
2024-07-14 19:18:08;4.993895054;Water Turbidity;0.122100122;clean;clean;clean
2024-07-14 19:18:13;4.708180428;Water Turbidity;5.836385727;dirty;attention;clean
2024-07-14 19:57:54;4.267399311;Water Turbidity;14.65201473;dirty;dirty;attention
2024-07-14 19:57:59;4.278388023;Water Turbidity;14.43223476;dirty;dirty;attention
2024-07-14 19:58:05;4.240537643;Water Turbidity;15.18925476;dirty;dirty;attention
2024-07-14 19:58:10;4.238095284;Water Turbidity;15.23809528;dirty;dirty;attention
2024-07-14 19:58:15;4.219779968;Water Turbidity;15.60439587;dirty;dirty;attention
2024-07-14 19:58:20;4.157509327;Water Turbidity;16.84981728;dirty;dirty;attention
2024-07-14 19:58:25;1.131868124;Water Turbidity;77.36264038;dirty;dirty;dirty
2024-07-14 19:58:31;4.947496891;Water Turbidity;1.050061107;attention;clean;clean
2024-07-14 19:58:37;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:58:42;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:58:47;;;;dirty;;
2024-07-14 19:58:48;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:58:53;4.330891132;Water Turbidity;13.38217354;dirty;dirty;attention
2024-07-14 19:58:58;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:59:04;4.892551899;Water Turbidity;2.148962259;attention;clean;clean
2024-07-14 19:59:09;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:59:14;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:59:19;4.802197933;Water Turbidity;3.956043959;attention;clean;clean
2024-07-14 19:59:24;4.687423706;Water Turbidity;6.251526356;dirty;attention;clean
2024-07-14 19:59:30;4.658119678;Water Turbidity;6.837606907;dirty;attention;clean
2024-07-14 19:59:35;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:59:40;4.941391945;Water Turbidity;1.172161222;attention;clean;clean
2024-07-14 19:59:45;5;Water Turbidity;0;clean;clean;clean
2024-07-14 19:59:51;3.990231752;Water Turbidity;20.19536018;dirty;dirty;attention
2024-07-14 19:59:56;2.923076868;Water Turbidity;41.53845978;dirty;dirty;attention
2024-07-14 20:00:01;2.787545681;Water Turbidity;44.24908447;dirty;dirty;attention
2024-07-14 20:00:07;4.036630154;Water Turbidity;19.26739883;dirty;dirty;attention
2024-07-14 20:00:12;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:00:17;3.324786425;Water Turbidity;33.50427246;dirty;dirty;attention
2024-07-14 20:00:23;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:00:28;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:00:33;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:00:38;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:00:43;3.694749594;Water Turbidity;26.10500526;dirty;dirty;attention
2024-07-14 20:00:49;4.79853487;Water Turbidity;4.029304028;attention;clean;clean
2024-07-14 20:00:54;4.555555344;Water Turbidity;8.888889313;dirty;attention;clean
2024-07-14 20:00:59;4.814407825;Water Turbidity;3.711843729;attention;clean;clean
2024-07-14 20:01:05;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:10;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:15;4.960927963;Water Turbidity;0.781440794;clean;clean;clean
2024-07-14 20:01:20;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:26;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:31;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:36;4.808302879;Water Turbidity;3.833943844;attention;clean;clean
2024-07-14 20:01:41;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:47;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:52;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:01:57;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:02:02;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:02:08;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:02:13;4.833943844;Water Turbidity;3.321123362;attention;clean;clean
2024-07-14 20:02:18;4.76556778;Water Turbidity;4.688644886;attention;clean;clean
2024-07-14 20:02:24;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:02:30;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:02:35;5;Water Turbidity;0;clean;clean;clean
2024-07-14 20:02:40;4.960927963;Water Turbidity;0.781440794;clean;clean;clean
2024-07-14 20:02:45;4.912087917;Water Turbidity;1.758241773;attention;clean;clean
2024-07-14 20:02:51;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:54:41;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:54:46;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:54:51;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:54:55;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:00;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:04;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:09;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:14;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:19;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:23;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:28;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:32;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:37;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:42;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:46;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:51;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:55:56;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:00;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:05;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:10;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:14;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:19;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:23;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:28;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:33;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:37;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:43;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:48;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:52;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:56:57;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:01;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:06;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:11;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:15;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:20;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:25;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:29;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:34;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:39;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:44;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:48;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:53;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:57:58;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:03;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:07;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:12;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:16;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:21;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:26;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:30;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:35;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:40;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:44;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:49;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:54;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:58:58;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:03;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:07;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:12;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:17;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:22;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:26;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:31;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:36;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:51;5;Water Turbidity;0;clean;clean;clean
2024-07-15 18:59:55;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:00;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:05;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:11;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:16;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:21;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:25;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:30;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:35;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:39;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:44;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:49;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:53;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:00:58;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:03;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:07;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:12;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:17;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:22;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:26;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:31;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:35;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:40;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:45;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:49;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:01:54;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-15 19:08:25;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:30;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:35;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:39;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:44;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:49;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:53;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:08:58;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:03;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:07;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:12;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:17;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:21;0.605616629;Water Turbidity;87.88766479;dirty;dirty;dirty
2024-07-15 19:09:26;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:31;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-15 19:09:35;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:40;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:45;1.407814384;Water Turbidity;71.84371185;dirty;dirty;dirty
2024-07-15 19:09:49;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:09:54;0.885225892;Water Turbidity;82.29547882;dirty;dirty;dirty
2024-07-15 19:09:58;0.814407766;Water Turbidity;83.7118454;dirty;dirty;dirty
2024-07-15 19:10:03;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:08;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:13;1.168498158;Water Turbidity;76.6300354;dirty;dirty;dirty
2024-07-15 19:10:17;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:22;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:27;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:31;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:36;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:41;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:10:45;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-15 19:10:50;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-15 19:10:54;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-15 19:10:59;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:11:04;4.374847412;Water Turbidity;12.50305271;dirty;dirty;attention
2024-07-15 19:11:08;4.239315987;Water Turbidity;15.2136755;dirty;dirty;attention
2024-07-15 19:11:13;4.247863293;Water Turbidity;15.0427351;dirty;dirty;attention
2024-07-15 19:11:18;4.443223476;Water Turbidity;11.13553143;dirty;dirty;attention
2024-07-15 19:11:23;4.440781593;Water Turbidity;11.18437099;dirty;dirty;attention
2024-07-15 19:11:28;4.432234287;Water Turbidity;11.35531139;dirty;dirty;attention
2024-07-15 19:11:32;4.454212666;Water Turbidity;10.9157505;dirty;dirty;attention
2024-07-15 19:11:37;4.622710705;Water Turbidity;7.545787334;dirty;attention;clean
2024-07-15 19:11:42;4.588522911;Water Turbidity;8.229548454;dirty;attention;clean
2024-07-15 19:11:47;4.818070889;Water Turbidity;3.63858366;attention;clean;clean
2024-07-15 19:11:51;4.24542141;Water Turbidity;15.09157467;dirty;dirty;attention
2024-07-15 19:11:56;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:01;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:05;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:10;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:15;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:19;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:24;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:12:29;4.125762939;Water Turbidity;17.4847374;dirty;dirty;attention
2024-07-15 19:12:34;3.639804602;Water Turbidity;27.20390701;dirty;dirty;attention
2024-07-15 19:12:38;3.520146608;Water Turbidity;29.59706879;dirty;dirty;attention
2024-07-15 19:12:43;3.603174448;Water Turbidity;27.93650818;dirty;dirty;attention
2024-07-15 19:12:48;3.529914618;Water Turbidity;29.4017086;dirty;dirty;attention
2024-07-15 19:12:53;3.829059839;Water Turbidity;23.41880417;dirty;dirty;attention
2024-07-15 19:12:57;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:02;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:06;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:11;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:16;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:20;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:25;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:29;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:40;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:44;5;Water Turbidity;0;clean;clean;clean
2024-07-15 19:13:49;5;Water Turbidity;0;clean;clean;clean
2024-07-22 11:51:59;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:03;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:08;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:13;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:19;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:23;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:28;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:32;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:37;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:41;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:46;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:50;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:52:55;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:00;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:04;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:10;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:15;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:20;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:24;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:29;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:34;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:39;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:44;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:48;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:53;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:53:57;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:02;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:07;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:11;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:16;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:20;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:25;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:29;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:35;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:39;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 11:54:44;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:09:10;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:09:22;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:09:33;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:09:44;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:09:55;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:10:06;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:10:17;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:10:29;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:10:40;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:10:53;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:11:04;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 12:11:15;0;Water Turbidity;100;dirty;dirty;dirty
2024-07-22 22:01:16;3.264125109;Water Turbidity;2453.043457;dirty;dirty;dirty
2024-07-22 22:01:21;3.265250206;Water Turbidity;2451.273438;dirty;dirty;dirty
2024-07-22 22:01:27;3.26712513;Water Turbidity;2448.316895;dirty;dirty;dirty
2024-07-22 22:01:32;3.26712513;Water Turbidity;2448.316895;dirty;dirty;dirty
2024-07-22 22:01:38;3.263375044;Water Turbidity;2454.222168;dirty;dirty;dirty
2024-07-22 22:01:45;3.275125265;Water Turbidity;2435.61499;dirty;dirty;dirty
2024-07-22 22:01:51;3.281250238;Water Turbidity;2425.79248;dirty;dirty;dirty
2024-07-22 22:01:55;3.277000189;Water Turbidity;2432.616943;dirty;dirty;dirty
2024-07-22 22:02:01;3.277750254;Water Turbidity;2431.415771;dirty;dirty;dirty
2024-07-22 22:02:08;2.905250072;Water Turbidity;2872.915039;dirty;dirty;dirty
2024-07-22 22:02:17;2.958375216;Water Turbidity;2828.959717;dirty;dirty;dirty
2024-07-22 22:02:23;2.93762517;Water Turbidity;2846.880859;dirty;dirty;dirty
2024-07-22 22:02:28;2.970750093;Water Turbidity;2817.811768;dirty;dirty;dirty
2024-07-22 22:02:35;0.001125;Water Turbidity;-4346.441406;clean;clean;clean
2024-07-22 22:02:41;0.00125;Water Turbidity;-4345.724121;clean;clean;clean
2024-07-22 22:05:33;3.310750246;Water Turbidity;2377.310303;dirty;dirty;dirty
2024-07-22 22:05:38;3.305125237;Water Turbidity;2386.705322;dirty;dirty;dirty
2024-07-22 22:05:43;3.301875114;Water Turbidity;2392.101807;dirty;dirty;dirty
2024-07-22 22:05:47;3.299375057;Water Turbidity;2396.236328;dirty;dirty;dirty
2024-07-22 22:05:52;3.299250126;Water Turbidity;2396.442139;dirty;dirty;dirty
2024-07-22 22:05:56;3.297375202;Water Turbidity;2399.533203;dirty;dirty;dirty
2024-07-22 22:06:01;3.298125267;Water Turbidity;2398.298096;dirty;dirty;dirty
2024-07-22 22:06:09;3.309375048;Water Turbidity;2379.613525;dirty;dirty;dirty
2024-07-22 22:06:13;3.296375275;Water Turbidity;2401.178955;dirty;dirty;dirty
2024-07-22 22:06:19;3.29562521;Water Turbidity;2402.411133;dirty;dirty;dirty
2024-07-22 22:06:23;3.317625046;Water Turbidity;2365.731934;dirty;dirty;dirty
2024-07-22 22:06:28;3.317250252;Water Turbidity;2366.365479;dirty;dirty;dirty
2024-07-22 22:06:36;3.294000149;Water Turbidity;2405.077881;dirty;dirty;dirty
2024-07-22 22:06:40;3.293250084;Water Turbidity;2406.306641;dirty;dirty;dirty
2024-07-22 22:06:45;3.314375162;Water Turbidity;2371.218506;dirty;dirty;dirty
2024-07-22 22:06:50;3.305875063;Water Turbidity;2385.457031;dirty;dirty;dirty
2024-07-22 22:06:54;3.314625263;Water Turbidity;2370.796387;dirty;dirty;dirty
2024-07-22 22:06:59;3.292125225;Water Turbidity;2408.147705;dirty;dirty;dirty
2024-07-22 22:07:03;3.31400013;Water Turbidity;2371.850586;dirty;dirty;dirty
2024-07-22 22:07:08;3.289750099;Water Turbidity;2412.023926;dirty;dirty;dirty
2024-07-22 22:07:13;3.312500238;Water Turbidity;2374.372559;dirty;dirty;dirty
2024-07-22 22:07:18;3.312250137;Water Turbidity;2374.793701;dirty;dirty;dirty
2024-07-22 22:07:24;3.30837512;Water Turbidity;2381.286133;dirty;dirty;dirty
2024-07-22 22:07:28;3.288500071;Water Turbidity;2414.058594;dirty;dirty;dirty
2024-07-22 22:07:33;3.292375088;Water Turbidity;2407.738281;dirty;dirty;dirty
2024-07-22 22:07:39;3.313875198;Water Turbidity;2372.060547;dirty;dirty;dirty
2024-07-22 22:07:43;3.31400013;Water Turbidity;2371.850586;dirty;dirty;dirty
2024-07-22 22:07:49;3.291750193;Water Turbidity;2408.760498;dirty;dirty;dirty
